time,open,high,low,close
1691532000,22.751,22.9341,22.624,22.6507
1691618400,22.624,22.995,22.624,22.695
1691704800,22.695,22.84,22.5813,22.677
1691964000,22.6842,22.757,22.3728,22.591
1692050400,22.591,22.7062,22.2313,22.505
1692136800,22.515,22.782,22.4,22.4
1692223200,22.405,23.007,22.3578,22.685
1692309600,22.685,22.8822,22.643,22.735
1692568800,22.7412,23.3132,22.6753,23.2938
1692655200,23.28,23.449,23.215,23.408
1692741600,23.406,24.3522,23.406,24.289
1692828000,24.291,24.3462,24.062,24.105
1692914400,24.109,24.377,23.927,24.2132
1693173600,24.2132,24.35,24.053,24.213
1693260000,24.212,24.7922,24.1798,24.688
1693346400,24.696,25.007,24.5368,24.581
1693432800,24.588,24.6732,24.378,24.409
1693519200,24.419,24.819,24.16,24.16
1693778400,23.99,23.9982,23.481,23.533
1693951200,23.524,23.5892,23.009,23.16
1694037600,23.155,23.179,22.843,22.958
1694124000,22.966,23.1662,22.863,22.91
1694383200,22.89,23.2172,22.89,23.064
1694469600,23.064,23.1792,22.841,23.0538
1694556000,23.035,23.0902,22.749,22.83
1694642400,22.793,22.972,22.3058,22.616
1694728800,22.616,23.286,22.616,23.024
1694988000,23.0272,23.2582,22.968,23.23
1695074400,23.212,23.417,23.103,23.185
1695160800,23.183,23.588,23.0598,23.217
1695247200,23.226,23.4692,22.819,23.396
1695333600,23.377,23.768,23.377,23.5512
1695592800,23.5512,23.6432,23.046,23.131
1695679200,23.131,23.133,22.829,22.829
1695765600,22.829,22.872,22.412,22.533
1695852000,22.535,22.731,22.401,22.6
1695938400,22.5749,23.555,22.119,22.171
1696197600,22.1722,22.183,21.02,21.02
1696284000,21.045,21.392,20.696,21.172
1696370400,21.172,21.398,20.696,20.9926
1696456800,20.9938,21.295,20.717,20.957
1696543200,20.957,21.615,20.812,21.5852
1696802400,21.5852,22.01,21.578,21.859
1696888800,21.835,21.955,21.64,21.823
1696975200,21.814,22.122,21.8018,22.003
1697061600,22.016,22.236,21.758,21.825
1697148000,21.825,22.816,21.8158,22.7
