time,open,high,low,close
1691069400,4494.27,4519.49,4485.54,4501.88
1691155800,4513.96,4540.34,4474.55,4478.02
1691415000,4491.58,4519.84,4491.15,4518.43
1691501400,4498.03,4503.31,4464.39,4499.39
1691587800,4501.57,4502.44,4461.33,4467.7
1691674200,4487.16,4527.37,4457.92,4468.84
1691760600,4450.69,4476.23,4443.98,4464.06
1692019800,4458.13,4490.33,4453.44,4489.71
1692106200,4478.87,4478.87,4432.19,4437.85
1692192600,4433.79,4449.95,4403.55,4404.32
1692279000,4416.32,4421.17,4364.83,4370.37
1692365400,4344.88,4381.82,4335.31,4369.72
1692624600,4380.28,4407.55,4360.3,4399.76
1692711000,4415.33,4418.59,4382.77,4387.54
1692797400,4396.44,4443.18,4396.44,4436.02
1692883800,4455.16,4458.3,4375.55,4376.32
1692970200,4389.38,4418.46,4356.29,4405.72
1693229400,4426.03,4439.56,4414.98,4433.32
1693315800,4432.75,4500.14,4431.68,4497.64
1693402200,4500.34,4521.65,4493.59,4514.88
1693488600,4517.01,4532.26,4507.39,4507.67
1693575000,4530.6,4541.25,4501.35,4515.78
1693920600,4510.06,4514.29,4496.01,4496.84
1694007000,4490.35,4490.35,4442.38,4465.47
1694093400,4434.55,4457.81,4430.46,4451.15
1694179800,4451.3,4473.53,4448.38,4457.5
